source	type	variable	value	term
GOLD	Medcode	ANXIETY	2300	Phobia unspecified
GOLD	Medcode	ANXIETY	23838	[X]Anxiety disorder, unspecified
GOLD	Medcode	ANXIETY	24066	[X]Other specified anxiety disorders
GOLD	Medcode	ANXIETY	24351	[X]Phobic anxiety disorder of childhood
GOLD	Medcode	ANXIETY	2571	[X]Agoraphobia
GOLD	Medcode	ANXIETY	25749	Phobia counselling
GOLD	Medcode	ANXIETY	27685	[X]Other phobic anxiety disorders
GOLD	Medcode	ANXIETY	28106	Acrophobia
GOLD	Medcode	ANXIETY	28167	[X]Anxiety hysteria
GOLD	Medcode	ANXIETY	28925	Referral for guided self-help for anxiety
GOLD	Medcode	ANXIETY	29907	[X]Social anxiety disorder of childhood
GOLD	Medcode	ANXIETY	3076	Agoraphobia with panic attacks
GOLD	Medcode	ANXIETY	3076	Agoraphobia with panic attacks
GOLD	Medcode	ANXIETY	31957	Social phobia, fear of public speaking
GOLD	Medcode	ANXIETY	3208	Obsessive-compulsive disorders
GOLD	Medcode	ANXIETY	34064	[X]Phobic anxiety disorder, unspecified
GOLD	Medcode	ANXIETY	38809	[X]Other obsessive-compulsive disorders
GOLD	Medcode	ANXIETY	4069	Panic disorder
GOLD	Medcode	ANXIETY	4081	[X]Panic state
GOLD	Medcode	ANXIETY	4171	[X]Post - traumatic stress disorder
GOLD	Medcode	ANXIETY	42788	[X]Social neurosis
GOLD	Medcode	ANXIETY	44321	[X]Other mixed anxiety disorders
GOLD	Medcode	ANXIETY	462	Panic attack
GOLD	Medcode	ANXIETY	4634	Recurrent anxiety
GOLD	Medcode	ANXIETY	4659	Generalised anxiety disorder
GOLD	Medcode	ANXIETY	47365	Anancastic neurosis
GOLD	Medcode	ANXIETY	5304	[X]Obsessive - compulsive disorder
GOLD	Medcode	ANXIETY	5385	[X]Other anxiety disorders
GOLD	Medcode	ANXIETY	5678	Compulsive neurosis
GOLD	Medcode	ANXIETY	61430	[X]Childhood overanxious disorder
GOLD	Medcode	ANXIETY	63521	Antiphobic therapy
GOLD	Medcode	ANXIETY	6408	[X]Panic attack
GOLD	Medcode	ANXIETY	655	Anxiety with depression
GOLD	Medcode	ANXIETY	67898	[X]Phobic state NOS
GOLD	Medcode	ANXIETY	67965	[X]Acrophobia
GOLD	Medcode	ANXIETY	70779	[X]Combat fatigue
GOLD	Medcode	ANXIETY	7222	[X]Phobia NOS
GOLD	Medcode	ANXIETY	7749	[X]Mild anxiety depression
GOLD	Medcode	ANXIETY	7999	Anxiety counselling
GOLD	Medcode	ANXIETY	8205	[X]Panic disorder [episodic paroxysmal anxiety]
GOLD	Medcode	ANXIETY	9125	Anxiety management training
GOLD	Medcode	ANXIETY	9386	[X]Phobic anxiety disorders
GOLD	Medcode	ANXIETY	962	[X]Anxiety neurosis
GOLD	Medcode	ANXIETY	9785	[X]Specific (isolated) phobias
GOLD	Medcode	ANXIETY	9944	Phobic anxiety
GOLD	Medcode	DEPRESSION	10015	Depressed mood
GOLD	Medcode	DEPRESSION	10290	[X]Depressive personality disorder
GOLD	Medcode	DEPRESSION	103677	[X]Antenatal depression
GOLD	Medcode	DEPRESSION	10455	Depressive personality disorder
GOLD	Medcode	DEPRESSION	1055	Agitated depression
GOLD	Medcode	DEPRESSION	10610	Single major depressive episode
GOLD	Medcode	DEPRESSION	10667	[X]Mild depression
GOLD	Medcode	DEPRESSION	10720	[X]Atypical depression
GOLD	Medcode	DEPRESSION	11055	[X]Schizoaffective disorder, depressive type
GOLD	Medcode	DEPRESSION	11252	[X]Major depression, recurrent without psychotic symptoms
GOLD	Medcode	DEPRESSION	1131	Neurotic depression reactive type
GOLD	Medcode	DEPRESSION	11329	[X]Endogenous depression without psychotic symptoms
GOLD	Medcode	DEPRESSION	11596	Unspecified manic-depressive psychoses
GOLD	Medcode	DEPRESSION	11717	[X]Mild depressive episode
GOLD	Medcode	DEPRESSION	11913	[X]Mixed anxiety and depressive disorder
GOLD	Medcode	DEPRESSION	12099	[X]Severe depressive episode with psychotic symptoms
GOLD	Medcode	DEPRESSION	12122	Depression medication review
GOLD	Medcode	DEPRESSION	12399	Depression annual review
GOLD	Medcode	DEPRESSION	12831	Manic-depressive - now depressed
GOLD	Medcode	DEPRESSION	13307	[X]Postnatal depression NOS
GOLD	Medcode	DEPRESSION	14709	Recurrent major depressive episodes, moderate
GOLD	Medcode	DEPRESSION	15099	Recurrent major depressive episode
GOLD	Medcode	DEPRESSION	15155	Single major depressive episode, moderate
GOLD	Medcode	DEPRESSION	15219	Single major depressive episode, severe, without psychosis
GOLD	Medcode	DEPRESSION	15220	[X]Persistant anxiety depression
GOLD	Medcode	DEPRESSION	1531	[X]Manic-depressive illness
GOLD	Medcode	DEPRESSION	1533	Brief depressive reaction
GOLD	Medcode	DEPRESSION	15923	Bipolar affective disorder, currently depressed, unspecified
GOLD	Medcode	DEPRESSION	16506	Single major depressive episode, mild
GOLD	Medcode	DEPRESSION	16632	Prolonged depressive reaction
GOLD	Medcode	DEPRESSION	16861	[X]Recurrent severe episodes of psychotic depression
GOLD	Medcode	DEPRESSION	17385	Manic-depressive - now manic
GOLD	Medcode	DEPRESSION	17770	Psychotic reactive depression
GOLD	Medcode	DEPRESSION	18510	[X]Single episode of psychogenic depression
GOLD	Medcode	DEPRESSION	18702	Postnatal depression counselling
GOLD	Medcode	DEPRESSION	19054	[X]Recurrent brief depressive episodes
GOLD	Medcode	DEPRESSION	1908	O/E - depressed
GOLD	Medcode	DEPRESSION	19696	[X]Recurrent episodes of psychogenic depression
GOLD	Medcode	DEPRESSION	1996	Depressed
GOLD	Medcode	DEPRESSION	20785	[X]Post-schizophrenic depression
GOLD	Medcode	DEPRESSION	21887	Senile dementia with depression
GOLD	Medcode	DEPRESSION	22116	[X]Recurrent depressive disorder, currently in remission
GOLD	Medcode	DEPRESSION	22806	[X]Single episode major depression w'out psychotic symptoms
GOLD	Medcode	DEPRESSION	23731	[X]Endogenous depression with psychotic symptoms
GOLD	Medcode	DEPRESSION	24112	[X]Single episode of psychotic depression
GOLD	Medcode	DEPRESSION	24117	[X]Single episode of major depression and psychotic symptoms
GOLD	Medcode	DEPRESSION	24171	Recurrent major depressive episodes, severe, with psychosis
GOLD	Medcode	DEPRESSION	25563	Recurrent major depressive episode NOS
GOLD	Medcode	DEPRESSION	2560	Depressive psychoses
GOLD	Medcode	DEPRESSION	25697	Recurrent major depressive episodes, severe, no psychosis
GOLD	Medcode	DEPRESSION	2639	Postnatal depression
GOLD	Medcode	DEPRESSION	27491	Atypical depressive disorder
GOLD	Medcode	DEPRESSION	27677	Presenile dementia with depression
GOLD	Medcode	DEPRESSION	27759	[X] Senile dementia, depressed or paranoid type
GOLD	Medcode	DEPRESSION	27890	Bipolar affective disorder, currently depressed, moderate
GOLD	Medcode	DEPRESSION	28248	[X]Prolonged single episode of reactive depression
GOLD	Medcode	DEPRESSION	28677	[X]Manic-depress psychosis,depressed type+psychotic symptoms
GOLD	Medcode	DEPRESSION	28756	[X]Seasonal depressive disorder
GOLD	Medcode	DEPRESSION	28863	[X]Single episode of reactive depressive psychosis
GOLD	Medcode	DEPRESSION	2923	Puerperal depression
GOLD	Medcode	DEPRESSION	29342	Recurrent major depressive episodes, mild
GOLD	Medcode	DEPRESSION	29451	[X]Manic-depress psychosis,depressd,no psychotic symptoms
GOLD	Medcode	DEPRESSION	29520	[X]Recurrent depressive disorder, current episode moderate
GOLD	Medcode	DEPRESSION	29527	[D]Postoperative depression
GOLD	Medcode	DEPRESSION	2970	[X]Depressive episode, unspecified
GOLD	Medcode	DEPRESSION	2972	Postviral depression
GOLD	Medcode	DEPRESSION	29784	[X]Recurrent depressive disorder, current episode mild
GOLD	Medcode	DEPRESSION	30405	Depression interim review
GOLD	Medcode	DEPRESSION	30483	Patient given advice about management of depression
GOLD	Medcode	DEPRESSION	30583	Depression - enhanced services administration
GOLD	Medcode	DEPRESSION	31757	[X]Recurr severe episodes/psychogenic depressive psychosis
GOLD	Medcode	DEPRESSION	32159	Single major depressive episode, severe, with psychosis
GOLD	Medcode	DEPRESSION	324	Depressive disorder NEC
GOLD	Medcode	DEPRESSION	32841	Referral for guided self-help for depression
GOLD	Medcode	DEPRESSION	32845	[X]Depressive conduct disorder
GOLD	Medcode	DEPRESSION	3291	[X]Depressive disorder NOS
GOLD	Medcode	DEPRESSION	3292	[X]Recurrent depressive disorder
GOLD	Medcode	DEPRESSION	32941	[X]Recurr severe episodes/major depression+psychotic symptom
GOLD	Medcode	DEPRESSION	33426	Other and unspecified manic-depressive psychoses NOS
GOLD	Medcode	DEPRESSION	33469	[X]Recurr depress disorder cur epi severe without psyc sympt
GOLD	Medcode	DEPRESSION	34390	Single major depressive episode, unspecified
GOLD	Medcode	DEPRESSION	35274	[X]Schizoaffective psychosis, depressive type
GOLD	Medcode	DEPRESSION	35607	Bipolar affect disord, now depressed, severe, no psychosis
GOLD	Medcode	DEPRESSION	35671	Recurrent major depressive episodes, unspecified
GOLD	Medcode	DEPRESSION	35734	Bipolar affective disorder, currently depressed, mild
GOLD	Medcode	DEPRESSION	36246	Brief depressive reaction NOS
GOLD	Medcode	DEPRESSION	36616	[X]Monopolar depression NOS
GOLD	Medcode	DEPRESSION	37296	Bipolar affective disorder, currently depressed, NOS
GOLD	Medcode	DEPRESSION	37764	[X]Recurrent severe episodes/reactive depressive psychosis
GOLD	Medcode	DEPRESSION	41022	[X]Schizophreniform psychosis, depressive type
GOLD	Medcode	DEPRESSION	41089	Senile dementia with depressive or paranoid features NOS
GOLD	Medcode	DEPRESSION	42931	On depression register
GOLD	Medcode	DEPRESSION	4323	Chronic depression
GOLD	Medcode	DEPRESSION	43292	Arteriosclerotic dementia with depression
GOLD	Medcode	DEPRESSION	43324	Single major depressive episode, partial or unspec remission
GOLD	Medcode	DEPRESSION	44300	[X]Recurrent depressive disorder, unspecified
GOLD	Medcode	DEPRESSION	44674	Senile dementia with depressive or paranoid features
GOLD	Medcode	DEPRESSION	44848	Depression management programme
GOLD	Medcode	DEPRESSION	46244	Drug-induced depressive state
GOLD	Medcode	DEPRESSION	4639	[X]Depressive episode
GOLD	Medcode	DEPRESSION	4677	Bipolar affective disorder, currently depressed
GOLD	Medcode	DEPRESSION	47009	[X]Recurrent depress disorder cur epi severe with psyc symp
GOLD	Medcode	DEPRESSION	47731	[X]Other recurrent depressive disorders
GOLD	Medcode	DEPRESSION	4824	C/O - feeling depressed
GOLD	Medcode	DEPRESSION	4979	[X]Postpartum depression NOS
GOLD	Medcode	DEPRESSION	51258	Depression monitoring administration
GOLD	Medcode	DEPRESSION	52678	[X]Single episode of psychogenic depressive psychosis
GOLD	Medcode	DEPRESSION	543	[X]Depression NOS
GOLD	Medcode	DEPRESSION	55384	Recurrent major depressive episodes, in full remission
GOLD	Medcode	DEPRESSION	56260	Manic-depression association member
GOLD	Medcode	DEPRESSION	56273	Recurrent major depressive episodes,partial/unspec remission
GOLD	Medcode	DEPRESSION	56609	[X]Single episode of masked depression NOS
GOLD	Medcode	DEPRESSION	57409	Single major depressive episode, in full remission
GOLD	Medcode	DEPRESSION	57465	Bipolar affective disorder, now depressed, in full remission
GOLD	Medcode	DEPRESSION	5879	Agitated depression
GOLD	Medcode	DEPRESSION	59386	[X]Single episode vital depression w'out psychotic symptoms
GOLD	Medcode	DEPRESSION	595	Endogenous depression
GOLD	Medcode	DEPRESSION	5987	[X] Reactive depression NOS
GOLD	Medcode	DEPRESSION	60178	Other and unspecified manic-depressive psychoses
GOLD	Medcode	DEPRESSION	63701	Bipolar affect disord, now depressed, severe with psychosis
GOLD	Medcode	DEPRESSION	6482	Recurrent depression
GOLD	Medcode	DEPRESSION	65435	Depression - enhanced service completed
GOLD	Medcode	DEPRESSION	6546	Endogenous depression first episode
GOLD	Medcode	DEPRESSION	655	Anxiety with depression
GOLD	Medcode	DEPRESSION	66153	[X]Manic-depressive reaction
GOLD	Medcode	DEPRESSION	6710	[X]Manic-depressive psychosis
GOLD	Medcode	DEPRESSION	6854	[X]Other depressive episodes
GOLD	Medcode	DEPRESSION	6932	Endogenous depression - recurrent
GOLD	Medcode	DEPRESSION	6950	Endogenous depression first episode
GOLD	Medcode	DEPRESSION	7011	Single major depressive episode NOS
GOLD	Medcode	DEPRESSION	70399	Other mixed manic-depressive psychoses
GOLD	Medcode	DEPRESSION	71009	Depression monitoring first letter
GOLD	Medcode	DEPRESSION	72026	Bipolar affect disord, now depressed, part/unspec remission
GOLD	Medcode	DEPRESSION	72966	Depression monitoring second letter
GOLD	Medcode	DEPRESSION	73991	[X]Vital depression, recurrent without psychotic symptoms
GOLD	Medcode	DEPRESSION	7604	[X]Single episode of reactive depression
GOLD	Medcode	DEPRESSION	7737	[X]Neurotic depression
GOLD	Medcode	DEPRESSION	7749	[X]Mild anxiety depression
GOLD	Medcode	DEPRESSION	7953	[X]Dysthymia
GOLD	Medcode	DEPRESSION	8478	Reactive depressive psychosis
GOLD	Medcode	DEPRESSION	8584	[X]Depressive neurosis
GOLD	Medcode	DEPRESSION	85852	Depression monitoring telephone invite
GOLD	Medcode	DEPRESSION	8826	[X]SAD - Seasonal affective disorder
GOLD	Medcode	DEPRESSION	8851	[X]Recurrent episodes of depressive reaction
GOLD	Medcode	DEPRESSION	88644	Depression monitoring verbal invite
GOLD	Medcode	DEPRESSION	8902	[X]Recurrent episodes of reactive depression
GOLD	Medcode	DEPRESSION	9055	[X]Single episode of depressive reaction
GOLD	Medcode	DEPRESSION	91105	Depression monitoring third letter
GOLD	Medcode	DEPRESSION	9183	Masked depression
GOLD	Medcode	DEPRESSION	9211	[X]Moderate depressive episode
GOLD	Medcode	DEPRESSION	9667	[X]Severe depressive episode without psychotic symptoms
GOLD	Medcode	DEPRESSION	96995	On full dose long term treatment depression - enh serv admin
GOLD	Medcode	DEPRESSION	98252	[X]Major depression, moderately severe
GOLD	Medcode	DEPRESSION	98346	[X]Major depression, mild
GOLD	Medcode	DEPRESSION	98414	[X]Major depression, severe without psychotic symptoms
GOLD	Medcode	DEPRESSION	98417	[X]Major depression, severe with psychotic symptoms
GOLD	Medcode	HYPERTENSION	102406	Hypertension 9 month review
GOLD	Medcode	HYPERTENSION	102458	[X]Other secondary hypertension
GOLD	Medcode	HYPERTENSION	103046	Malignant hypertensive heart disease NOS
GOLD	Medcode	HYPERTENSION	105274	Stage 2 hypertension (NICE - Nat Ins for Hth Clin Excl 2011)
GOLD	Medcode	HYPERTENSION	105316	Stage 1 hypertension
GOLD	Medcode	HYPERTENSION	105371	Stage 1 hypertension (NICE - Nat Ins for Hth Clin Excl 2011)
GOLD	Medcode	HYPERTENSION	105480	Hypertension resistant to drug therapy
GOLD	Medcode	HYPERTENSION	105487	Severe hypertension
GOLD	Medcode	HYPERTENSION	105938	Benign hypertensive heart disease NOS
GOLD	Medcode	HYPERTENSION	105989	Severe hypertension (Nat Inst for Health Clinical Ex 2011)
GOLD	Medcode	HYPERTENSION	107704	Primary hypertension
GOLD	Medcode	HYPERTENSION	108136	Stage 1 hyperten (NICE 2011) without evidnce end organ damge
GOLD	Medcode	HYPERTENSION	10818	Essential hypertension NOS
GOLD	Medcode	HYPERTENSION	109611	Hypertension self-management plan agreed
GOLD	Medcode	HYPERTENSION	109771	Telehealth hypertension monitoring
GOLD	Medcode	HYPERTENSION	109797	Stage 1 hyperten (NICE 2011) with evidnce end organ damge
GOLD	Medcode	HYPERTENSION	11056	Patient on maximal tolerated antihypertensive therapy
GOLD	Medcode	HYPERTENSION	110631	Hypertension self-management plan review
GOLD	Medcode	HYPERTENSION	12680	Hypertension clinical management plan
GOLD	Medcode	HYPERTENSION	12948	Hypertension treatm.stopped
GOLD	Medcode	HYPERTENSION	13188	Hypertensive treatm.changed
GOLD	Medcode	HYPERTENSION	15106	Hypertensive renal disease NOS
GOLD	Medcode	HYPERTENSION	15377	Malignant essential hypertension
GOLD	Medcode	HYPERTENSION	16059	Secondary hypertension NOS
GOLD	Medcode	HYPERTENSION	16173	Hypertensive heart disease NOS
GOLD	Medcode	HYPERTENSION	16292	Hypertensive heart disease
GOLD	Medcode	HYPERTENSION	16565	Good hypertension control
GOLD	Medcode	HYPERTENSION	17434	Nephrosclerosis
GOLD	Medcode	HYPERTENSION	18057	Antihypertensive therapy
GOLD	Medcode	HYPERTENSION	18482	Hypertension six month review
GOLD	Medcode	HYPERTENSION	18590	Moderate hypertension control
GOLD	Medcode	HYPERTENSION	18765	Other specified hypertensive disease
GOLD	Medcode	HYPERTENSION	1894	Benign essential hypertension
GOLD	Medcode	HYPERTENSION	19070	Hypertension annual review
GOLD	Medcode	HYPERTENSION	204	Hypertensive disease
GOLD	Medcode	HYPERTENSION	21826	Hypertension treatm. started
GOLD	Medcode	HYPERTENSION	21837	Hypertensive heart&renal dis wth (congestive) heart failure
GOLD	Medcode	HYPERTENSION	22333	Hypertension treatment refused
GOLD	Medcode	HYPERTENSION	25371	Secondary benign renovascular hypertension
GOLD	Medcode	HYPERTENSION	2666	H/O: hypertension
GOLD	Medcode	HYPERTENSION	27511	Poor hypertension control
GOLD	Medcode	HYPERTENSION	28684	Hypertensive heart and renal disease with renal failure
GOLD	Medcode	HYPERTENSION	29310	Renal hypertension
GOLD	Medcode	HYPERTENSION	30776	Hypertension:follow-up default
GOLD	Medcode	HYPERTENSION	31341	Hypertension secondary to drug
GOLD	Medcode	HYPERTENSION	31387	Secondary renovascular hypertension NOS
GOLD	Medcode	HYPERTENSION	31464	Hypertensive heart disease NOS
GOLD	Medcode	HYPERTENSION	31755	Secondary malignant hypertension
GOLD	Medcode	HYPERTENSION	32423	Hypertensive renal disease with renal failure
GOLD	Medcode	HYPERTENSION	3425	On treatment for hypertension
GOLD	Medcode	HYPERTENSION	34744	Hypertension secondary to endocrine disorders
GOLD	Medcode	HYPERTENSION	351	High blood pressure
GOLD	Medcode	HYPERTENSION	3712	Hypertension NOS
GOLD	Medcode	HYPERTENSION	39649	Malignant hypertensive renal disease
GOLD	Medcode	HYPERTENSION	42229	Secondary hypertension NOS
GOLD	Medcode	HYPERTENSION	4372	Systolic hypertension
GOLD	Medcode	HYPERTENSION	43935	Benign hypertensive renal disease
GOLD	Medcode	HYPERTENSION	4668	Hypertensive renal disease
GOLD	Medcode	HYPERTENSION	50157	Malignant hypertensive heart disease
GOLD	Medcode	HYPERTENSION	51635	Secondary benign hypertension NOS
GOLD	Medcode	HYPERTENSION	52127	Benign hypertensive heart disease with CCF
GOLD	Medcode	HYPERTENSION	52427	Benign hypertensive heart disease
GOLD	Medcode	HYPERTENSION	5513	Referral to hypertension clinic
GOLD	Medcode	HYPERTENSION	57288	Secondary benign hypertension
GOLD	Medcode	HYPERTENSION	57987	Hyperten heart&renal dis+both(congestv)heart and renal fail
GOLD	Medcode	HYPERTENSION	59383	Secondary malignant renovascular hypertension
GOLD	Medcode	HYPERTENSION	61166	Hypertensive heart disease NOS without CCF
GOLD	Medcode	HYPERTENSION	61660	Benign hypertensive heart disease without CCF
GOLD	Medcode	HYPERTENSION	62718	Hypertensive heart disease NOS with CCF
GOLD	Medcode	HYPERTENSION	63000	Benign hypertensive heart and renal disease
GOLD	Medcode	HYPERTENSION	63466	Hypertensive heart and renal disease
GOLD	Medcode	HYPERTENSION	67232	Malignant hypertensive heart and renal disease
GOLD	Medcode	HYPERTENSION	68659	Hypertensive heart and renal disease NOS
GOLD	Medcode	HYPERTENSION	69753	[X]Hypertensive diseases
GOLD	Medcode	HYPERTENSION	7057	Hypertensive disease NOS
GOLD	Medcode	HYPERTENSION	72668	Malignant hypertensive heart disease with CCF
GOLD	Medcode	HYPERTENSION	7329	Secondary hypertension
GOLD	Medcode	HYPERTENSION	73293	Secondary malignant hypertension NOS
GOLD	Medcode	HYPERTENSION	799	Essential hypertension
GOLD	Medcode	HYPERTENSION	83473	Diastolic hypertension
GOLD	Medcode	HYPERTENSION	8732	BP - hypertensive disease
GOLD	Medcode	HYPERTENSION	8857	Cardiomegaly - hypertensive
GOLD	Medcode	HYPERTENSION	95334	Malignant hypertensive heart disease without CCF
GOLD	Medcode	HYPERTENSION	95359	Trial withdrawal of antihypertensive therapy
GOLD	Medcode	HYPERTENSION	97533	[X]Hypertension secondary to other renal disorders
GOLD	Medcode	HYPERTENSION	98230	Lifestyle advice regarding hypertension
GOLD	Medcode	HYPERTENSION	99259	Trial reduction of antihypertensive therapy
GOLD	Medcode	TYPE 1 DIABETES	1038	Insulin dependent diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	10418	Type 1 diabetes mellitus with nephropathy
GOLD	Medcode	TYPE 1 DIABETES	10692	Type 1 diabetes mellitus with ketoacidosis
GOLD	Medcode	TYPE 1 DIABETES	12455	Type I diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	1549	Type 1 diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	1647	Insulin dependent diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	17545	Type I diabetes mellitus with diabetic cataract
GOLD	Medcode	TYPE 1 DIABETES	17858	Type 1 diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	18230	Type 1 diabetes mellitus with neuropathic arthropathy
GOLD	Medcode	TYPE 1 DIABETES	18387	Type 1 diabetes mellitus with retinopathy
GOLD	Medcode	TYPE 1 DIABETES	18505	IDDM-Insulin dependent diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	18642	Type 1 diabetes mellitus with arthropathy
GOLD	Medcode	TYPE 1 DIABETES	18683	Type 1 diabetes mellitus with ulcer
GOLD	Medcode	TYPE 1 DIABETES	21983	Type 1 diabetes mellitus with renal complications
GOLD	Medcode	TYPE 1 DIABETES	22871	Type 1 diabetes mellitus with exudative maculopathy
GOLD	Medcode	TYPE 1 DIABETES	24423	Type I diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	24490	Diabetes mellitus, juvenile type, no mention of complication
GOLD	Medcode	TYPE 1 DIABETES	24694	Insulin dependent diabetes mellitus with mononeuropathy
GOLD	Medcode	TYPE 1 DIABETES	26855	Unstable insulin dependent diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	30294	Type 1 diabetes mellitus with persistent microalbuminuria
GOLD	Medcode	TYPE 1 DIABETES	30323	Type 1 diabetes mellitus with persistent proteinuria
GOLD	Medcode	TYPE 1 DIABETES	31310	Insulin dependent diabetes maturity onset
GOLD	Medcode	TYPE 1 DIABETES	32359	Perceived control of insulin-dependent diabetes
GOLD	Medcode	TYPE 1 DIABETES	35288	Type 1 diabetes mellitus - poor control
GOLD	Medcode	TYPE 1 DIABETES	38076	Insulin lipohypertrophy
GOLD	Medcode	TYPE 1 DIABETES	38161	Type I diabetes mellitus with retinopathy
GOLD	Medcode	TYPE 1 DIABETES	39070	Type 1 diabetes mellitus with hypoglycaemic coma
GOLD	Medcode	TYPE 1 DIABETES	39809	Insulin dependent diab mell with neuropathic arthropathy
GOLD	Medcode	TYPE 1 DIABETES	40023	Diabetes mellitus, juvenile type, with hyperosmolar coma
GOLD	Medcode	TYPE 1 DIABETES	40682	Type 1 diabetes mellitus maturity onset
GOLD	Medcode	TYPE 1 DIABETES	40837	Type 1 diabetes mellitus with ketoacidotic coma
GOLD	Medcode	TYPE 1 DIABETES	41049	Type 1 diabetes mellitus with retinopathy
GOLD	Medcode	TYPE 1 DIABETES	41716	Insulin dependent diabetes mellitus with polyneuropathy
GOLD	Medcode	TYPE 1 DIABETES	42567	Diabetes mellitus, juvenile type, with ketoacidotic coma
GOLD	Medcode	TYPE 1 DIABETES	42729	Type I diabetes mellitus with hypoglycaemic coma
GOLD	Medcode	TYPE 1 DIABETES	42831	Type 1 diabetes mellitus with neurological complications
GOLD	Medcode	TYPE 1 DIABETES	43493	Insulin site lipohypertrophy
GOLD	Medcode	TYPE 1 DIABETES	43921	Unstable type 1 diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	44260	Insulin dependent diabetes mellitus with diabetic cataract
GOLD	Medcode	TYPE 1 DIABETES	44440	Insulin dependent diabetes mellitus with hypoglycaemic coma
GOLD	Medcode	TYPE 1 DIABETES	44443	Insulin dependent diabetes mellitus with ulcer
GOLD	Medcode	TYPE 1 DIABETES	45276	Insulin dependent diabetes mellitus with multiple complicat
GOLD	Medcode	TYPE 1 DIABETES	45914	Type 1 diabetes mellitus - poor control
GOLD	Medcode	TYPE 1 DIABETES	46301	Type 1 diabetes mellitus with polyneuropathy
GOLD	Medcode	TYPE 1 DIABETES	46850	Type I diabetes mellitus - poor control
GOLD	Medcode	TYPE 1 DIABETES	46963	Insulin-dependent diabetes mellitus with renal complications
GOLD	Medcode	TYPE 1 DIABETES	47582	Type 1 diabetes mellitus with renal complications
GOLD	Medcode	TYPE 1 DIABETES	47649	Type 1 diabetes mellitus with ophthalmic complications
GOLD	Medcode	TYPE 1 DIABETES	47650	Type 1 diabetes mellitus with multiple complications
GOLD	Medcode	TYPE 1 DIABETES	49146	Type I diabetes mellitus with neurological complications
GOLD	Medcode	TYPE 1 DIABETES	49276	Insulin-dependent diabetes mellitus with ophthalmic comps
GOLD	Medcode	TYPE 1 DIABETES	49554	Type 1 diabetes mellitus with diabetic cataract
GOLD	Medcode	TYPE 1 DIABETES	49949	Unstable type I diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	50960	Pre-existing diabetes mellitus, insulin-dependent
GOLD	Medcode	TYPE 1 DIABETES	51261	Insulin dependent diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	51957	Type I diabetes mellitus with ulcer
GOLD	Medcode	TYPE 1 DIABETES	52104	Insulin dependent diabetes mellitus with multiple complicatn
GOLD	Medcode	TYPE 1 DIABETES	52283	Insulin-dependent diabetes mellitus with neurological comps
GOLD	Medcode	TYPE 1 DIABETES	53200	Diabetes mellitus, juvenile type, with ketoacidosis
GOLD	Medcode	TYPE 1 DIABETES	54008	Type 1 diabetes mellitus with neuropathic arthropathy
GOLD	Medcode	TYPE 1 DIABETES	54600	Unstable insulin dependent diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	55239	Type 1 diabetes mellitus with gastroparesis
GOLD	Medcode	TYPE 1 DIABETES	56448	Insulin-dependent diabetes without complication
GOLD	Medcode	TYPE 1 DIABETES	57621	Insulin dependent diabetes mellitus with nephropathy
GOLD	Medcode	TYPE 1 DIABETES	60107	Unstable type I diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	60208	Type I diabetes mellitus with neuropathic arthropathy
GOLD	Medcode	TYPE 1 DIABETES	60499	Insulin dependent diabetes mellitus with gangrene
GOLD	Medcode	TYPE 1 DIABETES	61344	Type I diabetes mellitus with renal complications
GOLD	Medcode	TYPE 1 DIABETES	61829	Type 1 diabetes mellitus with neurological complications
GOLD	Medcode	TYPE 1 DIABETES	62209	Type I diabetes mellitus with ketoacidosis
GOLD	Medcode	TYPE 1 DIABETES	62352	Type I diabetes mellitus with arthropathy
GOLD	Medcode	TYPE 1 DIABETES	62613	Type I diabetes mellitus without complication
GOLD	Medcode	TYPE 1 DIABETES	63017	Type I diabetes mellitus maturity onset
GOLD	Medcode	TYPE 1 DIABETES	64446	Insulin dependent diab mell with peripheral angiopathy
GOLD	Medcode	TYPE 1 DIABETES	6509	Insulin dependent diabetes mellitus with retinopathy
GOLD	Medcode	TYPE 1 DIABETES	65616	Insulin dependent diabetes mellitus with arthropathy
GOLD	Medcode	TYPE 1 DIABETES	66145	Type I diabetes mellitus with ketoacidotic coma
GOLD	Medcode	TYPE 1 DIABETES	66872	Type I diabetes mellitus with nephropathy
GOLD	Medcode	TYPE 1 DIABETES	67853	Diabetes mellitus, juvenile, + neurological manifestation
GOLD	Medcode	TYPE 1 DIABETES	6791	Insulin dependent diabetes mellitus - poor control
